,img_id,obj_id,"(x, y)",color,shape,size
30402,5067,0,[59  7],"(0, 0, 255)",c,5
30403,5067,1,[21 12],"(0, 255, 0)",c,5
30404,5067,2,[25 57],"(255, 0, 0)",c,5
30405,5067,3,[54 51],"(0, 156, 255)",r,5
30406,5067,4,[56 17],"(128, 128, 128)",c,5
30407,5067,5,[45 39],"(0, 255, 255)",c,5
30408,5068,0,[ 8 34],"(0, 0, 255)",r,5
30409,5068,1,[60 28],"(0, 255, 0)",r,5
30410,5068,2,[35 22],"(255, 0, 0)",c,5
30411,5068,3,[69 68],"(0, 156, 255)",c,5
30412,5068,4,[57 10],"(128, 128, 128)",c,5
30413,5068,5,[18 43],"(0, 255, 255)",c,5
30414,5069,0,[48 61],"(0, 0, 255)",r,5
30415,5069,1,[10 28],"(0, 255, 0)",r,5
30416,5069,2,[19 53],"(255, 0, 0)",c,5
30417,5069,3,[50 42],"(0, 156, 255)",r,5
30418,5069,4,[37 55],"(128, 128, 128)",r,5
30419,5069,5,[10 59],"(0, 255, 255)",r,5
30420,5070,0,[67 62],"(0, 0, 255)",r,5
30421,5070,1,[59 10],"(0, 255, 0)",c,5
30422,5070,2,[21  5],"(255, 0, 0)",c,5
30423,5070,3,[40 18],"(0, 156, 255)",c,5
30424,5070,4,[28 15],"(128, 128, 128)",r,5
30425,5070,5,[15 33],"(0, 255, 255)",c,5
30426,5071,0,[63 53],"(0, 0, 255)",c,5
30427,5071,1,[47 37],"(0, 255, 0)",r,5
30428,5071,2,[58 63],"(255, 0, 0)",r,5
30429,5071,3,[18 30],"(0, 156, 255)",r,5
30430,5071,4,[12 40],"(128, 128, 128)",r,5
30431,5071,5,[36 39],"(0, 255, 255)",c,5
30432,5072,0,[60 52],"(0, 0, 255)",r,5
30433,5072,1,[ 9 14],"(0, 255, 0)",c,5
30434,5072,2,[63 10],"(255, 0, 0)",r,5
30435,5072,3,[19 50],"(0, 156, 255)",r,5
30436,5072,4,[ 8 32],"(128, 128, 128)",c,5
30437,5072,5,[43 45],"(0, 255, 255)",c,5
30438,5073,0,[55 68],"(0, 0, 255)",r,5
30439,5073,1,[59  7],"(0, 255, 0)",r,5
30440,5073,2,[11 38],"(255, 0, 0)",c,5
30441,5073,3,[11  6],"(0, 156, 255)",r,5
30442,5073,4,[14 69],"(128, 128, 128)",r,5
30443,5073,5,[11 23],"(0, 255, 255)",r,5
30444,5074,0,[30 29],"(0, 0, 255)",r,5
30445,5074,1,[9 6],"(0, 255, 0)",c,5
30446,5074,2,[69 67],"(255, 0, 0)",r,5
30447,5074,3,[ 5 59],"(0, 156, 255)",r,5
30448,5074,4,[20  8],"(128, 128, 128)",c,5
30449,5074,5,[ 8 45],"(0, 255, 255)",r,5
30450,5075,0,[19 69],"(0, 0, 255)",r,5
30451,5075,1,[29 26],"(0, 255, 0)",c,5
30452,5075,2,[57 28],"(255, 0, 0)",r,5
30453,5075,3,[55 43],"(0, 156, 255)",r,5
30454,5075,4,[22 51],"(128, 128, 128)",r,5
30455,5075,5,[41 25],"(0, 255, 255)",c,5
30456,5076,0,[25 19],"(0, 0, 255)",c,5
30457,5076,1,[55 53],"(0, 255, 0)",r,5
30458,5076,2,[14 51],"(255, 0, 0)",c,5
30459,5076,3,[31 55],"(0, 156, 255)",c,5
30460,5076,4,[35 14],"(128, 128, 128)",c,5
30461,5076,5,[13 67],"(0, 255, 255)",r,5
30462,5077,0,[34 24],"(0, 0, 255)",r,5
30463,5077,1,[56 18],"(0, 255, 0)",c,5
30464,5077,2,[55 33],"(255, 0, 0)",r,5
30465,5077,3,[62 59],"(0, 156, 255)",r,5
30466,5077,4,[21 59],"(128, 128, 128)",c,5
30467,5077,5,[25 32],"(0, 255, 255)",c,5
30468,5078,0,[29 61],"(0, 0, 255)",c,5
30469,5078,1,[36 34],"(0, 255, 0)",c,5
30470,5078,2,[ 5 31],"(255, 0, 0)",r,5
30471,5078,3,[24 16],"(0, 156, 255)",r,5
30472,5078,4,[48 28],"(128, 128, 128)",r,5
30473,5078,5,[10 47],"(0, 255, 255)",r,5
30474,5079,0,[67 15],"(0, 0, 255)",c,5
30475,5079,1,[38 53],"(0, 255, 0)",r,5
30476,5079,2,[12 19],"(255, 0, 0)",r,5
30477,5079,3,[ 7 57],"(0, 156, 255)",r,5
30478,5079,4,[59 56],"(128, 128, 128)",r,5
30479,5079,5,[60  7],"(0, 255, 255)",r,5
30480,5080,0,[59 24],"(0, 0, 255)",r,5
30481,5080,1,[60 11],"(0, 255, 0)",r,5
30482,5080,2,[25  6],"(255, 0, 0)",r,5
30483,5080,3,[26 48],"(0, 156, 255)",r,5
30484,5080,4,[40 36],"(128, 128, 128)",c,5
30485,5080,5,[ 5 24],"(0, 255, 255)",r,5
30486,5081,0,[68 25],"(0, 0, 255)",c,5
30487,5081,1,[34 69],"(0, 255, 0)",c,5
30488,5081,2,[41 17],"(255, 0, 0)",c,5
30489,5081,3,[14 38],"(0, 156, 255)",r,5
30490,5081,4,[36 42],"(128, 128, 128)",c,5
30491,5081,5,[60 68],"(0, 255, 255)",c,5
30492,5082,0,[55 38],"(0, 0, 255)",r,5
30493,5082,1,[24 65],"(0, 255, 0)",r,5
30494,5082,2,[24 33],"(255, 0, 0)",r,5
30495,5082,3,[68 44],"(0, 156, 255)",c,5
30496,5082,4,[44 30],"(128, 128, 128)",c,5
30497,5082,5,[21 50],"(0, 255, 255)",c,5
30498,5083,0,[56  6],"(0, 0, 255)",c,5
30499,5083,1,[38 66],"(0, 255, 0)",c,5
30500,5083,2,[51 56],"(255, 0, 0)",c,5
30501,5083,3,[25 13],"(0, 156, 255)",r,5
30502,5083,4,[44 38],"(128, 128, 128)",r,5
30503,5083,5,[69 40],"(0, 255, 255)",c,5
30504,5084,0,[30 54],"(0, 0, 255)",r,5
30505,5084,1,[63 44],"(0, 255, 0)",c,5
30506,5084,2,[13 60],"(255, 0, 0)",r,5
30507,5084,3,[55  5],"(0, 156, 255)",c,5
30508,5084,4,[28 20],"(128, 128, 128)",c,5
30509,5084,5,[43 17],"(0, 255, 255)",c,5
30510,5085,0,[39 65],"(0, 0, 255)",r,5
30511,5085,1,[52 24],"(0, 255, 0)",r,5
30512,5085,2,[26 55],"(255, 0, 0)",r,5
30513,5085,3,[66 21],"(0, 156, 255)",c,5
30514,5085,4,[38 49],"(128, 128, 128)",c,5
30515,5085,5,[47 15],"(0, 255, 255)",c,5
30516,5086,0,[63 40],"(0, 0, 255)",r,5
30517,5086,1,[15 48],"(0, 255, 0)",r,5
30518,5086,2,[52 60],"(255, 0, 0)",c,5
30519,5086,3,[51 13],"(0, 156, 255)",c,5
30520,5086,4,[12 60],"(128, 128, 128)",c,5
30521,5086,5,[29 61],"(0, 255, 255)",r,5
30522,5087,0,[ 5 31],"(0, 0, 255)",r,5
30523,5087,1,[34  5],"(0, 255, 0)",r,5
30524,5087,2,[37 52],"(255, 0, 0)",c,5
30525,5087,3,[65 21],"(0, 156, 255)",r,5
30526,5087,4,[23 27],"(128, 128, 128)",c,5
30527,5087,5,[65 45],"(0, 255, 255)",c,5
30528,5088,0,[40 56],"(0, 0, 255)",c,5
30529,5088,1,[ 9 21],"(0, 255, 0)",r,5
30530,5088,2,[61 28],"(255, 0, 0)",r,5
30531,5088,3,[18 43],"(0, 156, 255)",c,5
30532,5088,4,[17 11],"(128, 128, 128)",c,5
30533,5088,5,[45 47],"(0, 255, 255)",c,5
30534,5089,0,[28 11],"(0, 0, 255)",c,5
30535,5089,1,[14 21],"(0, 255, 0)",r,5
30536,5089,2,[34 29],"(255, 0, 0)",r,5
30537,5089,3,[59 55],"(0, 156, 255)",c,5
30538,5089,4,[18 42],"(128, 128, 128)",r,5
30539,5089,5,[27 51],"(0, 255, 255)",c,5
30540,5090,0,[22 45],"(0, 0, 255)",c,5
30541,5090,1,[37 36],"(0, 255, 0)",r,5
30542,5090,2,[65 63],"(255, 0, 0)",c,5
30543,5090,3,[62  8],"(0, 156, 255)",r,5
30544,5090,4,[55 39],"(128, 128, 128)",c,5
30545,5090,5,[69 44],"(0, 255, 255)",r,5
30546,5091,0,[49 55],"(0, 0, 255)",r,5
30547,5091,1,[20 60],"(0, 255, 0)",c,5
30548,5091,2,[48  5],"(255, 0, 0)",r,5
30549,5091,3,[40 37],"(0, 156, 255)",r,5
30550,5091,4,[59 33],"(128, 128, 128)",c,5
30551,5091,5,[42 67],"(0, 255, 255)",c,5
30552,5092,0,[35 54],"(0, 0, 255)",c,5
30553,5092,1,[58 66],"(0, 255, 0)",r,5
30554,5092,2,[27 18],"(255, 0, 0)",c,5
30555,5092,3,[17 69],"(0, 156, 255)",r,5
30556,5092,4,[58  8],"(128, 128, 128)",r,5
30557,5092,5,[57 55],"(0, 255, 255)",c,5
30558,5093,0,[55 15],"(0, 0, 255)",r,5
30559,5093,1,[68 22],"(0, 255, 0)",r,5
30560,5093,2,[45 59],"(255, 0, 0)",c,5
30561,5093,3,[20 20],"(0, 156, 255)",r,5
30562,5093,4,[23  6],"(128, 128, 128)",r,5
30563,5093,5,[58 66],"(0, 255, 255)",c,5
30564,5094,0,[31 14],"(0, 0, 255)",r,5
30565,5094,1,[ 7 25],"(0, 255, 0)",c,5
30566,5094,2,[46 14],"(255, 0, 0)",r,5
30567,5094,3,[20 33],"(0, 156, 255)",r,5
30568,5094,4,[65 60],"(128, 128, 128)",c,5
30569,5094,5,[15  9],"(0, 255, 255)",c,5
30570,5095,0,[48 31],"(0, 0, 255)",c,5
30571,5095,1,[ 8 30],"(0, 255, 0)",r,5
30572,5095,2,[38 26],"(255, 0, 0)",c,5
30573,5095,3,[21 28],"(0, 156, 255)",r,5
30574,5095,4,[35 46],"(128, 128, 128)",c,5
30575,5095,5,[20 38],"(0, 255, 255)",c,5
30576,5096,0,[59 33],"(0, 0, 255)",r,5
30577,5096,1,[31 10],"(0, 255, 0)",r,5
30578,5096,2,[21 10],"(255, 0, 0)",r,5
30579,5096,3,[35 36],"(0, 156, 255)",c,5
30580,5096,4,[52 54],"(128, 128, 128)",c,5
30581,5096,5,[37 59],"(0, 255, 255)",r,5
30582,5097,0,[11 51],"(0, 0, 255)",r,5
30583,5097,1,[39 14],"(0, 255, 0)",r,5
30584,5097,2,[ 8 31],"(255, 0, 0)",r,5
30585,5097,3,[53 59],"(0, 156, 255)",r,5
30586,5097,4,[21 66],"(128, 128, 128)",r,5
30587,5097,5,[23  6],"(0, 255, 255)",r,5
30588,5098,0,[16 35],"(0, 0, 255)",r,5
30589,5098,1,[34 44],"(0, 255, 0)",c,5
30590,5098,2,[59 23],"(255, 0, 0)",c,5
30591,5098,3,[42 56],"(0, 156, 255)",r,5
30592,5098,4,[31 29],"(128, 128, 128)",c,5
30593,5098,5,[58 13],"(0, 255, 255)",r,5
30594,5099,0,[22 66],"(0, 0, 255)",c,5
30595,5099,1,[59 13],"(0, 255, 0)",r,5
30596,5099,2,[19 24],"(255, 0, 0)",c,5
30597,5099,3,[30 36],"(0, 156, 255)",c,5
30598,5099,4,[53 42],"(128, 128, 128)",c,5
30599,5099,5,[68 19],"(0, 255, 255)",c,5
30600,5100,0,[20 11],"(0, 0, 255)",r,5
30601,5100,1,[36 23],"(0, 255, 0)",r,5
30602,5100,2,[25 64],"(255, 0, 0)",c,5
30603,5100,3,[42 63],"(0, 156, 255)",c,5
30604,5100,4,[ 8 66],"(128, 128, 128)",c,5
30605,5100,5,[60 68],"(0, 255, 255)",r,5
30606,5101,0,[25 69],"(0, 0, 255)",c,5
30607,5101,1,[12 12],"(0, 255, 0)",c,5
30608,5101,2,[ 6 36],"(255, 0, 0)",r,5
30609,5101,3,[53 42],"(0, 156, 255)",c,5
30610,5101,4,[15 22],"(128, 128, 128)",c,5
30611,5101,5,[20 46],"(0, 255, 255)",c,5
30612,5102,0,[39 18],"(0, 0, 255)",c,5
30613,5102,1,[52 66],"(0, 255, 0)",r,5
30614,5102,2,[27 63],"(255, 0, 0)",c,5
30615,5102,3,[ 5 36],"(0, 156, 255)",c,5
30616,5102,4,[18 34],"(128, 128, 128)",c,5
30617,5102,5,[59 28],"(0, 255, 255)",r,5
30618,5103,0,[18 62],"(0, 0, 255)",c,5
30619,5103,1,[57  8],"(0, 255, 0)",r,5
30620,5103,2,[10 40],"(255, 0, 0)",c,5
30621,5103,3,[64 44],"(0, 156, 255)",c,5
30622,5103,4,[68  8],"(128, 128, 128)",c,5
30623,5103,5,[60 54],"(0, 255, 255)",r,5
30624,5104,0,[46 23],"(0, 0, 255)",c,5
30625,5104,1,[59 37],"(0, 255, 0)",c,5
30626,5104,2,[31 29],"(255, 0, 0)",r,5
30627,5104,3,[36 45],"(0, 156, 255)",r,5
30628,5104,4,[50 54],"(128, 128, 128)",r,5
30629,5104,5,[44 39],"(0, 255, 255)",r,5
30630,5105,0,[ 5 61],"(0, 0, 255)",c,5
30631,5105,1,[50 69],"(0, 255, 0)",c,5
30632,5105,2,[57 59],"(255, 0, 0)",c,5
30633,5105,3,[ 6 40],"(0, 156, 255)",c,5
30634,5105,4,[56 43],"(128, 128, 128)",c,5
30635,5105,5,[43 41],"(0, 255, 255)",c,5
30636,5106,0,[39 67],"(0, 0, 255)",r,5
30637,5106,1,[11 20],"(0, 255, 0)",c,5
30638,5106,2,[18 34],"(255, 0, 0)",c,5
30639,5106,3,[46 40],"(0, 156, 255)",r,5
30640,5106,4,[15 60],"(128, 128, 128)",r,5
30641,5106,5,[23 16],"(0, 255, 255)",c,5
30642,5107,0,[42 32],"(0, 0, 255)",r,5
30643,5107,1,[40 62],"(0, 255, 0)",c,5
30644,5107,2,[51  8],"(255, 0, 0)",c,5
30645,5107,3,[59 27],"(0, 156, 255)",r,5
30646,5107,4,[59 46],"(128, 128, 128)",c,5
30647,5107,5,[10 50],"(0, 255, 255)",c,5
30648,5108,0,[20 65],"(0, 0, 255)",c,5
30649,5108,1,[34 12],"(0, 255, 0)",r,5
30650,5108,2,[ 7 32],"(255, 0, 0)",r,5
30651,5108,3,[43 21],"(0, 156, 255)",r,5
30652,5108,4,[24 36],"(128, 128, 128)",r,5
30653,5108,5,[55 50],"(0, 255, 255)",r,5
30654,5109,0,[ 6 18],"(0, 0, 255)",r,5
30655,5109,1,[31  9],"(0, 255, 0)",c,5
30656,5109,2,[7 7],"(255, 0, 0)",r,5
30657,5109,3,[55 29],"(0, 156, 255)",r,5
30658,5109,4,[16 34],"(128, 128, 128)",c,5
30659,5109,5,[60 67],"(0, 255, 255)",r,5
30660,5110,0,[47 46],"(0, 0, 255)",c,5
30661,5110,1,[24 46],"(0, 255, 0)",c,5
30662,5110,2,[27 62],"(255, 0, 0)",c,5
30663,5110,3,[38 21],"(0, 156, 255)",r,5
30664,5110,4,[53 28],"(128, 128, 128)",c,5
30665,5110,5,[ 5 22],"(0, 255, 255)",c,5
30666,5111,0,[29 10],"(0, 0, 255)",c,5
30667,5111,1,[56  8],"(0, 255, 0)",c,5
30668,5111,2,[17 12],"(255, 0, 0)",c,5
30669,5111,3,[60 58],"(0, 156, 255)",c,5
30670,5111,4,[12 50],"(128, 128, 128)",c,5
30671,5111,5,[31 43],"(0, 255, 255)",c,5
30672,5112,0,[57 62],"(0, 0, 255)",c,5
30673,5112,1,[32 61],"(0, 255, 0)",r,5
30674,5112,2,[41 49],"(255, 0, 0)",c,5
30675,5112,3,[43  5],"(0, 156, 255)",c,5
30676,5112,4,[32 20],"(128, 128, 128)",c,5
30677,5112,5,[27 45],"(0, 255, 255)",r,5
30678,5113,0,[27 24],"(0, 0, 255)",r,5
30679,5113,1,[48 19],"(0, 255, 0)",c,5
30680,5113,2,[57 35],"(255, 0, 0)",c,5
30681,5113,3,[60  8],"(0, 156, 255)",c,5
30682,5113,4,[57 47],"(128, 128, 128)",r,5
30683,5113,5,[ 6 36],"(0, 255, 255)",r,5
30684,5114,0,[53 65],"(0, 0, 255)",r,5
30685,5114,1,[41 41],"(0, 255, 0)",r,5
30686,5114,2,[40 11],"(255, 0, 0)",c,5
30687,5114,3,[46 32],"(0, 156, 255)",r,5
30688,5114,4,[21 63],"(128, 128, 128)",c,5
30689,5114,5,[14 30],"(0, 255, 255)",c,5
30690,5115,0,[12  9],"(0, 0, 255)",c,5
30691,5115,1,[ 8 29],"(0, 255, 0)",c,5
30692,5115,2,[29 65],"(255, 0, 0)",c,5
30693,5115,3,[25 35],"(0, 156, 255)",c,5
30694,5115,4,[56 67],"(128, 128, 128)",c,5
30695,5115,5,[35 29],"(0, 255, 255)",c,5
30696,5116,0,[10 60],"(0, 0, 255)",r,5
30697,5116,1,[18 30],"(0, 255, 0)",c,5
30698,5116,2,[23 15],"(255, 0, 0)",c,5
30699,5116,3,[46 35],"(0, 156, 255)",c,5
30700,5116,4,[45 63],"(128, 128, 128)",r,5
30701,5116,5,[63 37],"(0, 255, 255)",r,5
30702,5117,0,[34 35],"(0, 0, 255)",c,5
30703,5117,1,[50 11],"(0, 255, 0)",c,5
30704,5117,2,[42 44],"(255, 0, 0)",r,5
30705,5117,3,[69  8],"(0, 156, 255)",r,5
30706,5117,4,[12  9],"(128, 128, 128)",r,5
30707,5117,5,[66 47],"(0, 255, 255)",r,5
30708,5118,0,[22 43],"(0, 0, 255)",r,5
30709,5118,1,[ 6 40],"(0, 255, 0)",c,5
30710,5118,2,[23 53],"(255, 0, 0)",r,5
30711,5118,3,[ 8 59],"(0, 156, 255)",c,5
30712,5118,4,[66 41],"(128, 128, 128)",r,5
30713,5118,5,[33 22],"(0, 255, 255)",c,5
30714,5119,0,[12 24],"(0, 0, 255)",r,5
30715,5119,1,[32 10],"(0, 255, 0)",r,5
30716,5119,2,[65 34],"(255, 0, 0)",r,5
30717,5119,3,[ 8 34],"(0, 156, 255)",c,5
30718,5119,4,[45 39],"(128, 128, 128)",r,5
30719,5119,5,[16 10],"(0, 255, 255)",r,5
30720,5120,0,[13 69],"(0, 0, 255)",c,5
30721,5120,1,[42 21],"(0, 255, 0)",c,5
30722,5120,2,[52 58],"(255, 0, 0)",c,5
30723,5120,3,[28 43],"(0, 156, 255)",r,5
30724,5120,4,[43 37],"(128, 128, 128)",r,5
30725,5120,5,[22 31],"(0, 255, 255)",c,5
30726,5121,0,[ 7 11],"(0, 0, 255)",r,5
30727,5121,1,[55 66],"(0, 255, 0)",c,5
30728,5121,2,[19 65],"(255, 0, 0)",c,5
30729,5121,3,[68 12],"(0, 156, 255)",c,5
30730,5121,4,[15 19],"(128, 128, 128)",r,5
30731,5121,5,[13 43],"(0, 255, 255)",r,5
30732,5122,0,[18 32],"(0, 0, 255)",c,5
30733,5122,1,[ 7 45],"(0, 255, 0)",r,5
30734,5122,2,[41 67],"(255, 0, 0)",c,5
30735,5122,3,[62 37],"(0, 156, 255)",r,5
30736,5122,4,[57 18],"(128, 128, 128)",r,5
30737,5122,5,[20 47],"(0, 255, 255)",c,5
30738,5123,0,[42 15],"(0, 0, 255)",c,5
30739,5123,1,[18 11],"(0, 255, 0)",r,5
30740,5123,2,[47 56],"(255, 0, 0)",r,5
30741,5123,3,[21 63],"(0, 156, 255)",r,5
30742,5123,4,[54  9],"(128, 128, 128)",r,5
30743,5123,5,[43 35],"(0, 255, 255)",r,5
30744,5124,0,[57 66],"(0, 0, 255)",c,5
30745,5124,1,[36 43],"(0, 255, 0)",c,5
30746,5124,2,[37 57],"(255, 0, 0)",c,5
30747,5124,3,[69 21],"(0, 156, 255)",c,5
30748,5124,4,[28 34],"(128, 128, 128)",r,5
30749,5124,5,[47 56],"(0, 255, 255)",r,5
30750,5125,0,[53 39],"(0, 0, 255)",r,5
30751,5125,1,[61 50],"(0, 255, 0)",c,5
30752,5125,2,[17 17],"(255, 0, 0)",c,5
30753,5125,3,[42 48],"(0, 156, 255)",r,5
30754,5125,4,[51 65],"(128, 128, 128)",c,5
30755,5125,5,[ 6 64],"(0, 255, 255)",c,5
30756,5126,0,[45 56],"(0, 0, 255)",r,5
30757,5126,1,[13  5],"(0, 255, 0)",c,5
30758,5126,2,[35  8],"(255, 0, 0)",r,5
30759,5126,3,[28 34],"(0, 156, 255)",c,5
30760,5126,4,[51 69],"(128, 128, 128)",c,5
30761,5126,5,[43 20],"(0, 255, 255)",c,5
30762,5127,0,[49 69],"(0, 0, 255)",c,5
30763,5127,1,[ 8 68],"(0, 255, 0)",r,5
30764,5127,2,[55 24],"(255, 0, 0)",r,5
30765,5127,3,[41 12],"(0, 156, 255)",r,5
30766,5127,4,[13 54],"(128, 128, 128)",c,5
30767,5127,5,[36 22],"(0, 255, 255)",r,5
30768,5128,0,[45 22],"(0, 0, 255)",r,5
30769,5128,1,[69 24],"(0, 255, 0)",c,5
30770,5128,2,[23 28],"(255, 0, 0)",r,5
30771,5128,3,[ 6 37],"(0, 156, 255)",r,5
30772,5128,4,[55 42],"(128, 128, 128)",c,5
30773,5128,5,[36 57],"(0, 255, 255)",r,5
30774,5129,0,[61 12],"(0, 0, 255)",r,5
30775,5129,1,[62 57],"(0, 255, 0)",c,5
30776,5129,2,[24 40],"(255, 0, 0)",r,5
30777,5129,3,[47 59],"(0, 156, 255)",c,5
30778,5129,4,[51 42],"(128, 128, 128)",c,5
30779,5129,5,[65 31],"(0, 255, 255)",c,5
30780,5130,0,[50 67],"(0, 0, 255)",c,5
30781,5130,1,[64 23],"(0, 255, 0)",r,5
30782,5130,2,[ 9 27],"(255, 0, 0)",r,5
30783,5130,3,[66 56],"(0, 156, 255)",r,5
30784,5130,4,[53 32],"(128, 128, 128)",r,5
30785,5130,5,[ 8 46],"(0, 255, 255)",c,5
30786,5131,0,[55 50],"(0, 0, 255)",c,5
30787,5131,1,[40  6],"(0, 255, 0)",r,5
30788,5131,2,[60  7],"(255, 0, 0)",r,5
30789,5131,3,[28 36],"(0, 156, 255)",c,5
30790,5131,4,[58 65],"(128, 128, 128)",c,5
30791,5131,5,[50  5],"(0, 255, 255)",c,5
30792,5132,0,[60 62],"(0, 0, 255)",r,5
30793,5132,1,[12 61],"(0, 255, 0)",r,5
30794,5132,2,[55 40],"(255, 0, 0)",r,5
30795,5132,3,[59  6],"(0, 156, 255)",r,5
30796,5132,4,[34 21],"(128, 128, 128)",c,5
30797,5132,5,[50 24],"(0, 255, 255)",c,5
30798,5133,0,[19 22],"(0, 0, 255)",r,5
30799,5133,1,[28 49],"(0, 255, 0)",c,5
30800,5133,2,[29 25],"(255, 0, 0)",c,5
30801,5133,3,[65 39],"(0, 156, 255)",r,5
30802,5133,4,[11 13],"(128, 128, 128)",r,5
30803,5133,5,[24 11],"(0, 255, 255)",r,5
30804,5134,0,[43 34],"(0, 0, 255)",c,5
30805,5134,1,[23 32],"(0, 255, 0)",r,5
30806,5134,2,[25 18],"(255, 0, 0)",c,5
30807,5134,3,[66 66],"(0, 156, 255)",r,5
30808,5134,4,[ 7 57],"(128, 128, 128)",c,5
30809,5134,5,[ 7 29],"(0, 255, 255)",c,5
30810,5135,0,[59 65],"(0, 0, 255)",r,5
30811,5135,1,[69 28],"(0, 255, 0)",c,5
30812,5135,2,[12 36],"(255, 0, 0)",c,5
30813,5135,3,[66 43],"(0, 156, 255)",r,5
30814,5135,4,[25 14],"(128, 128, 128)",c,5
30815,5135,5,[ 7 62],"(0, 255, 255)",c,5
30816,5136,0,[68 26],"(0, 0, 255)",r,5
30817,5136,1,[16 24],"(0, 255, 0)",r,5
30818,5136,2,[49 50],"(255, 0, 0)",r,5
30819,5136,3,[34 25],"(0, 156, 255)",c,5
30820,5136,4,[25 58],"(128, 128, 128)",r,5
30821,5136,5,[55 17],"(0, 255, 255)",c,5
30822,5137,0,[64 52],"(0, 0, 255)",r,5
30823,5137,1,[38 28],"(0, 255, 0)",r,5
30824,5137,2,[37 49],"(255, 0, 0)",c,5
30825,5137,3,[60  9],"(0, 156, 255)",c,5
30826,5137,4,[25  6],"(128, 128, 128)",r,5
30827,5137,5,[15 30],"(0, 255, 255)",r,5
30828,5138,0,[36 28],"(0, 0, 255)",c,5
30829,5138,1,[61 49],"(0, 255, 0)",r,5
30830,5138,2,[41 48],"(255, 0, 0)",r,5
30831,5138,3,[ 7 38],"(0, 156, 255)",r,5
30832,5138,4,[12 22],"(128, 128, 128)",r,5
30833,5138,5,[50 24],"(0, 255, 255)",r,5
30834,5139,0,[ 6 26],"(0, 0, 255)",c,5
30835,5139,1,[30 65],"(0, 255, 0)",r,5
30836,5139,2,[47 63],"(255, 0, 0)",c,5
30837,5139,3,[ 8 51],"(0, 156, 255)",c,5
30838,5139,4,[61 37],"(128, 128, 128)",r,5
30839,5139,5,[33 26],"(0, 255, 255)",c,5
30840,5140,0,[58  9],"(0, 0, 255)",r,5
30841,5140,1,[ 7 30],"(0, 255, 0)",r,5
30842,5140,2,[ 9 52],"(255, 0, 0)",r,5
30843,5140,3,[27 66],"(0, 156, 255)",c,5
30844,5140,4,[55 62],"(128, 128, 128)",r,5
30845,5140,5,[22 37],"(0, 255, 255)",c,5
30846,5141,0,[32 48],"(0, 0, 255)",r,5
30847,5141,1,[45  7],"(0, 255, 0)",c,5
30848,5141,2,[31  8],"(255, 0, 0)",c,5
30849,5141,3,[11 52],"(0, 156, 255)",c,5
30850,5141,4,[39 60],"(128, 128, 128)",r,5
30851,5141,5,[ 7 38],"(0, 255, 255)",r,5
30852,5142,0,[54 45],"(0, 0, 255)",r,5
30853,5142,1,[62  8],"(0, 255, 0)",c,5
30854,5142,2,[21 63],"(255, 0, 0)",r,5
30855,5142,3,[47 20],"(0, 156, 255)",r,5
30856,5142,4,[10 27],"(128, 128, 128)",c,5
30857,5142,5,[35 69],"(0, 255, 255)",r,5
30858,5143,0,[69 31],"(0, 0, 255)",c,5
30859,5143,1,[31 21],"(0, 255, 0)",c,5
30860,5143,2,[24 34],"(255, 0, 0)",c,5
30861,5143,3,[49 21],"(0, 156, 255)",r,5
30862,5143,4,[63  6],"(128, 128, 128)",r,5
30863,5143,5,[39 56],"(0, 255, 255)",r,5
30864,5144,0,[59 56],"(0, 0, 255)",r,5
30865,5144,1,[23 29],"(0, 255, 0)",c,5
30866,5144,2,[58 68],"(255, 0, 0)",c,5
30867,5144,3,[42 13],"(0, 156, 255)",c,5
30868,5144,4,[ 6 57],"(128, 128, 128)",r,5
30869,5144,5,[15 20],"(0, 255, 255)",c,5
30870,5145,0,[12 15],"(0, 0, 255)",c,5
30871,5145,1,[ 9 51],"(0, 255, 0)",r,5
30872,5145,2,[40 17],"(255, 0, 0)",c,5
30873,5145,3,[35 44],"(0, 156, 255)",c,5
30874,5145,4,[58 28],"(128, 128, 128)",c,5
30875,5145,5,[15 30],"(0, 255, 255)",c,5
30876,5146,0,[26 31],"(0, 0, 255)",c,5
30877,5146,1,[59 33],"(0, 255, 0)",c,5
30878,5146,2,[16  6],"(255, 0, 0)",r,5
30879,5146,3,[39 54],"(0, 156, 255)",r,5
30880,5146,4,[ 7 23],"(128, 128, 128)",c,5
30881,5146,5,[68 10],"(0, 255, 255)",c,5
30882,5147,0,[43 62],"(0, 0, 255)",c,5
30883,5147,1,[31  7],"(0, 255, 0)",c,5
30884,5147,2,[29 51],"(255, 0, 0)",r,5
30885,5147,3,[ 8 27],"(0, 156, 255)",r,5
30886,5147,4,[ 7 52],"(128, 128, 128)",r,5
30887,5147,5,[23 39],"(0, 255, 255)",r,5
30888,5148,0,[ 8 16],"(0, 0, 255)",c,5
30889,5148,1,[12 39],"(0, 255, 0)",r,5
30890,5148,2,[48 35],"(255, 0, 0)",r,5
30891,5148,3,[33  9],"(0, 156, 255)",c,5
30892,5148,4,[53 59],"(128, 128, 128)",r,5
30893,5148,5,[29 45],"(0, 255, 255)",c,5
30894,5149,0,[52 68],"(0, 0, 255)",c,5
30895,5149,1,[45 17],"(0, 255, 0)",c,5
30896,5149,2,[57 25],"(255, 0, 0)",c,5
